,imdb_id,title,mpaa_rating,runtime,genre,star_rating
342,tt2316204,Alien: Covenant,R,122 min,"Horror, Sci-Fi, Thriller",6.4
343,tt0790724,Jack Reacher,PG-13,130 min,"Action, Crime, Thriller",7.0
344,tt3469046,Despicable Me 3,PG,89 min,"Animation, Adventure, Comedy",6.3
345,tt9147456,"Endings, Beginnings",NaN,110 min,Drama,5.9
346,tt1355644,Passengers,PG-13,116 min,"Drama, Romance, Sci-Fi",7.0
347,tt6828390,Mr. Jones,NaN,141 min,"Biography, Drama, Thriller",6.9
348,tt5028340,Mary Poppins Returns,PG,130 min,"Comedy, Family, Fantasy",6.7
349,tt1618434,Murder Mystery,PG-13,97 min,"Action, Comedy, Crime",6.0
350,tt1340138,Terminator Genisys,PG-13,126 min,"Action, Adventure, Sci-Fi",6.4
351,tt5886046,Escape Room,PG-13,99 min,"Action, Adventure, Horror",6.3
352,tt6412452,The Ballad of Buster Scruggs,R,133 min,"Comedy, Drama, Musical",7.3
353,tt6155172,Roma,R,135 min,Drama,7.7
354,tt4003440,The House That Jack Built,R,152 min,"Crime, Drama, Horror",6.8
355,tt8368406,Vivarium,R,97 min,"Mystery, Sci-Fi",6.5
356,tt5758778,Skyscraper,PG-13,102 min,"Action, Adventure, Thriller",5.8
357,tt0978764,Sucker Punch,PG-13,110 min,"Action, Adventure, Fantasy",6.0
358,tt9354944,Jexi,R,84 min,Comedy,6.1
359,tt2096673,Inside Out,PG,95 min,"Animation, Adventure, Comedy",8.2
360,tt4218572,Widows,R,129 min,"Crime, Drama, Thriller",6.9
361,tt8359848,Climax,R,97 min,"Drama, Horror, Music",7.1
362,tt4332232,Fractured,TV-MA,99 min,"Mystery, Thriller",6.3
363,tt5742374,You Were Never Really Here,R,89 min,"Crime, Drama, Mystery",6.8
364,tt2872718,Nightcrawler,R,117 min,"Crime, Drama, Thriller",7.9
365,tt1538403,The Mortal Instruments: City of Bones,PG-13,130 min,"Action, Fantasy, Horror",5.9
366,tt1126591,Burlesque,PG-13,119 min,"Drama, Music, Musical",6.4
367,tt8110640,In the Shadow of the Moon,TV-MA,115 min,"Crime, Mystery, Sci-Fi",6.2
368,tt6062774,Monos,R,102 min,"Adventure, Drama, Thriller",7.2
369,tt8096832,Lady and the Tramp,PG,103 min,"Adventure, Comedy, Drama",6.3
370,tt1273235,A Serbian Film,NC-17,104 min,"Horror, Mystery, Thriller",5.1
371,tt1809398,Unbroken,PG-13,137 min,"Biography, Drama, Sport",7.2
372,tt7995680,True Fiction,NaN,94 min,"Horror, Thriller",4.7
373,tt1549920,The Last Stand,R,107 min,"Action, Thriller",6.3
374,tt1285016,The Social Network,PG-13,120 min,"Biography, Drama",7.7
375,tt3411444,Ferdinand,PG,108 min,"Animation, Adventure, Comedy",6.7
376,tt1661199,Cinderella,PG,105 min,"Drama, Family, Fantasy",6.9
377,tt0800369,Thor,PG-13,115 min,"Action, Adventure, Fantasy",7.0
378,tt0840361,The Town,R,125 min,"Crime, Drama, Thriller",7.5
379,tt1638355,The Man from U.N.C.L.E.,PG-13,116 min,"Action, Adventure, Comedy",7.3
380,tt6079516,I See You,R,96 min,"Crime, Drama, Horror",6.6
381,tt2328900,Mary Queen of Scots,R,124 min,"Biography, Drama, History",6.3
382,tt5117670,Peter Rabbit,PG,95 min,"Adventure, Comedy, Family",6.5
383,tt3464902,The Lobster,R,119 min,"Comedy, Drama, Romance",7.2
384,tt4209788,Molly's Game,R,140 min,"Biography, Crime, Drama",7.4
385,tt0918940,The Legend of Tarzan,PG-13,110 min,"Action, Adventure, Drama",6.2
386,tt2194499,About Time,R,123 min,"Comedy, Drama, Fantasy",7.8
387,tt3498820,Captain America: Civil War,PG-13,147 min,"Action, Adventure, Sci-Fi",7.8
388,tt8485364,The Room,NaN,100 min,"Drama, Mystery, Sci-Fi",6.0
389,tt1446714,Prometheus,R,124 min,"Adventure, Mystery, Sci-Fi",7.0
390,tt1840309,Divergent,PG-13,139 min,"Action, Adventure, Mystery",6.7
391,tt2494362,Bone Tomahawk,Not Rated,132 min,"Drama, Horror, Western",7.1
392,tt1675434,The Intouchables,R,112 min,"Biography, Comedy, Drama",8.5
393,tt1590193,The Commuter,PG-13,105 min,"Action, Mystery, Thriller",6.3
394,tt2762506,Bacurau,NaN,131 min,"Action, Adventure, Mystery",7.8
395,tt2239822,Valerian and the City of a Thousand Planets,PG-13,137 min,"Action, Adventure, Fantasy",6.5
396,tt2674426,Me Before You,PG-13,106 min,"Drama, Romance",7.4
397,tt0455944,The Equalizer,R,132 min,"Action, Crime, Thriller",7.2
398,tt6533240,Night Hunter,R,98 min,"Action, Crime, Drama",5.8
399,tt1441395,Under the Skin,R,108 min,"Drama, Horror, Sci-Fi",6.3
400,tt1211837,Doctor Strange,PG-13,115 min,"Action, Adventure, Fantasy",7.5
401,tt10127562,Dragon Quest: Your Story,NaN,103 min,"Animation, Adventure, Family",6.6
402,tt4779682,The Meg,PG-13,113 min,"Action, Horror, Sci-Fi",5.7
403,tt6343314,Creed II,PG-13,130 min,"Drama, Sport",7.1
404,tt9207616,The Courier,R,99 min,"Action, Crime, Drama",5.8
405,tt4630562,The Fate of the Furious,PG-13,136 min,"Action, Adventure, Thriller",6.7
406,tt7282468,Burning,Not Rated,148 min,"Drama, Mystery",7.6
407,tt1617661,Jupiter Ascending,PG-13,127 min,"Action, Adventure, Sci-Fi",5.3
408,tt2179136,American Sniper,R,133 min,"Action, Biography, Drama",7.3
409,tt8781414,Freaks,R,105 min,"Drama, Mystery, Sci-Fi",6.7
410,tt8267604,Capharnaüm,R,126 min,Drama,8.4
411,tt1403865,True Grit,PG-13,110 min,"Drama, Western",7.6
412,tt1981677,Pitch Perfect,PG-13,112 min,"Comedy, Music, Romance",7.2
413,tt1987680,The Upside,PG-13,126 min,"Comedy, Drama",6.9
414,tt1843866,Captain America: The Winter Soldier,PG-13,136 min,"Action, Adventure, Sci-Fi",7.7
415,tt8364368,Crawl,R,87 min,"Drama, Horror, Thriller",6.2
416,tt8206668,Bad Education,NaN,103 min,"Comedy, Drama",7.4
417,tt4225622,The Babysitter,TV-MA,85 min,"Adventure, Comedy, Horror",6.3
418,tt1964418,Tomorrowland,PG,130 min,"Action, Adventure, Family",6.4
419,tt2381249,Mission: Impossible - Rogue Nation,PG-13,131 min,"Action, Adventure, Thriller",7.4
420,tt4550098,Nocturnal Animals,R,116 min,"Drama, Thriller",7.5
421,tt1457767,The Conjuring,R,112 min,"Horror, Mystery, Thriller",7.5
422,tt1667354,The Painted Bird,NaN,169 min,"Drama, War",7.3
423,tt0810819,The Danish Girl,R,119 min,"Biography, Drama, Romance",7.1
424,tt5715874,The Killing of a Sacred Deer,R,121 min,"Drama, Horror, Mystery",7.1
425,tt2245084,Big Hero 6,PG,102 min,"Animation, Action, Adventure",7.8
426,tt3829266,The Predator,R,107 min,"Action, Adventure, Sci-Fi",5.4
427,tt0926084,Harry Potter and the Deathly Hallows: Part 1,PG-13,146 min,"Adventure, Family, Fantasy",7.7
428,tt0435761,Toy Story 3,G,103 min,"Animation, Adventure, Comedy",8.3
429,tt1748122,Moonrise Kingdom,PG-13,94 min,"Comedy, Drama, Romance",7.8
430,tt5668770,Mardaani 2,Not Rated,103 min,"Action, Crime, Drama",7.4
431,tt1365519,Tomb Raider,PG-13,119 min,"Action, Adventure, Fantasy",6.3
432,tt2140479,The Accountant,R,128 min,"Action, Crime, Drama",7.3
433,tt5776858,Phantom Thread,R,130 min,"Drama, Romance",7.5
434,tt8707922,Can You Keep a Secret?,NaN,94 min,"Comedy, Romance",5.3
435,tt1413492,12 Strong,R,130 min,"Action, Drama, History",6.5
436,tt9204204,Little Joe,Not Rated,105 min,"Drama, Horror, Mystery",5.9
437,tt7390646,Black and Blue,R,108 min,"Action, Crime, Drama",6.2
438,tt3748172,Gerald's Game,TV-MA,103 min,"Drama, Horror, Thriller",6.6
439,tt4530422,Overlord,R,110 min,"Action, Adventure, Horror",6.6
440,tt1790885,Zero Dark Thirty,R,157 min,"Drama, Thriller",7.4
441,tt2820852,Furious 7,PG-13,137 min,"Action, Adventure, Thriller",7.2
442,tt2304933,The 5th Wave,PG-13,112 min,"Action, Adventure, Drama",5.2
443,tt3371366,Transformers: The Last Knight,PG-13,154 min,"Action, Adventure, Sci-Fi",5.2
444,tt0831387,Godzilla,PG-13,123 min,"Action, Adventure, Sci-Fi",6.4
445,tt2345759,The Mummy,PG-13,110 min,"Action, Adventure, Fantasy",5.4
446,tt1959490,Noah,PG-13,138 min,"Action, Adventure, Drama",5.8
447,tt4160708,Don't Breathe,R,88 min,"Crime, Horror, Thriller",7.1
448,tt1571234,Mortal Engines,PG-13,128 min,"Action, Adventure, Fantasy",6.1
449,tt4477536,Fifty Shades Freed,R,105 min,"Drama, Romance, Thriller",4.5
450,tt1637688,In Time,PG-13,109 min,"Action, Sci-Fi, Thriller",6.7
451,tt3606756,Incredibles 2,PG,118 min,"Animation, Action, Adventure",7.6
452,tt1535108,Elysium,R,109 min,"Action, Drama, Sci-Fi",6.6
453,tt7668870,Searching,PG-13,102 min,"Drama, Mystery, Thriller",7.6
454,tt1411238,No Strings Attached,R,108 min,"Comedy, Romance",6.2
455,tt3040964,The Jungle Book,PG,106 min,"Adventure, Drama, Family",7.4
456,tt1673434,The Twilight Saga: Breaking Dawn - Part 2,PG-13,115 min,"Adventure, Drama, Fantasy",5.5
457,tt1478839,The Art of Racing in the Rain,PG,109 min,"Comedy, Drama, Romance",7.5
458,tt8358220,After Midnight,TV-MA,83 min,"Drama, Horror, Sci-Fi",5.2
459,tt4729430,Klaus,PG,96 min,"Animation, Adventure, Comedy",8.2
460,tt0493405,CHIPS,R,100 min,"Action, Comedy, Crime",6.0
461,tt1037705,The Book of Eli,R,118 min,"Action, Adventure, Drama",6.9
462,tt1649419,The Impossible,PG-13,114 min,"Drama, History, Thriller",7.6
463,tt5691670,Under the Silver Lake,R,139 min,"Crime, Drama, Mystery",6.5
464,tt2084970,The Imitation Game,PG-13,114 min,"Biography, Drama, Thriller",8.0
465,tt5519340,Bright,TV-MA,117 min,"Action, Crime, Fantasy",6.3
466,tt9426210,Weathering with You,PG-13,112 min,"Animation, Drama, Fantasy",7.6
467,tt0837563,Pet Sematary,R,101 min,"Horror, Mystery, Thriller",5.7
468,tt2365580,"Where'd You Go, Bernadette",PG-13,109 min,"Comedy, Drama, Mystery",6.5
469,tt1226837,Beautiful Boy,R,120 min,"Biography, Drama",7.3
470,tt3829920,Only the Brave,PG-13,134 min,"Action, Biography, Drama",7.7
471,tt4196776,Jason Bourne,PG-13,123 min,"Action, Thriller",6.6
472,tt0491175,Suburbicon,R,105 min,"Comedy, Crime, Drama",5.7
473,tt2101441,Spring Breakers,R,94 min,"Crime, Drama",5.3
474,tt1300854,Iron Man Three,PG-13,130 min,"Action, Adventure, Sci-Fi",7.2
475,tt0800325,The Dirt,TV-MA,107 min,"Biography, Comedy, Drama",7.0
476,tt1212428,The Lost City of Z,PG-13,141 min,"Biography, Drama, History",6.6
477,tt8649186,Corpus Christi,NaN,115 min,Drama,7.7
478,tt10085338,Blood on Her Name,NaN,85 min,"Crime, Drama, Thriller",5.2
479,tt2406566,Atomic Blonde,R,115 min,"Action, Thriller",6.7
480,tt1189073,The Skin I Live In,R,120 min,"Drama, Horror, Thriller",7.6
481,tt1605630,American Reunion,R,113 min,Comedy,6.7
482,tt4532826,Robin Hood,PG-13,116 min,"Action, Adventure, Thriller",5.3
483,tt5362988,Wind River,R,107 min,"Crime, Drama, Mystery",7.7
484,tt1564367,Just Go with It,PG-13,117 min,"Comedy, Romance",6.4
485,tt3682448,Bridge of Spies,PG-13,142 min,"Drama, History, Thriller",7.6
486,tt0964517,The Fighter,R,116 min,"Biography, Drama, Sport",7.8
487,tt1605783,Midnight in Paris,PG-13,94 min,"Comedy, Fantasy, Romance",7.7
488,tt1104001,TRON: Legacy,PG,125 min,"Action, Adventure, Sci-Fi",6.8
489,tt6294822,The Post,PG-13,116 min,"Biography, Drama, History",7.2
490,tt2386490,How to Train Your Dragon: The Hidden World,PG,104 min,"Animation, Action, Adventure",7.5
491,tt4154916,Replicas,PG-13,107 min,"Drama, Sci-Fi, Thriller",5.5
492,tt2126355,San Andreas,PG-13,114 min,"Action, Adventure, Drama",6.0
493,tt1259528,Den of Thieves,R,140 min,"Action, Crime, Drama",7.0
494,tt4504044,The Prodigy,R,92 min,"Horror, Thriller",5.8
495,tt1524930,Vacation,R,99 min,"Adventure, Comedy",6.1
496,tt1428538,Hansel & Gretel: Witch Hunters,R,88 min,"Action, Fantasy, Horror",6.1
497,tt2106476,The Hunt,R,115 min,Drama,8.3
498,tt1790864,The Maze Runner,PG-13,113 min,"Action, Mystery, Sci-Fi",6.8
499,tt1905041,Furious 6,PG-13,130 min,"Action, Adventure, Thriller",7.1
500,tt1758830,This Is 40,R,134 min,"Comedy, Romance",6.2
501,tt1781769,Anna Karenina,R,129 min,"Drama, Romance",6.6
502,tt1375670,Grown Ups,PG-13,102 min,Comedy,5.9
503,tt5095030,Ant-Man and the Wasp,PG-13,118 min,"Action, Adventure, Comedy",7.1
504,tt8176040,Panipat,Not Rated,165 min,"Action, Drama, History",5.5
505,tt1855199,End of Watch,R,109 min,"Action, Crime, Drama",7.6
506,tt6292852,I Am Mother,TV-14,113 min,"Drama, Mystery, Sci-Fi",6.8
507,tt1232829,21 Jump Street,R,109 min,"Action, Comedy, Crime",7.2
508,tt5461944,Hotel Mumbai,R,123 min,"Action, Drama, History",7.6
509,tt1282140,Easy A,PG-13,92 min,"Comedy, Drama, Romance",7.1
510,tt1374989,Pride and Prejudice and Zombies,PG-13,108 min,"Action, Comedy, Fantasy",5.8
511,tt1670345,Now You See Me,PG-13,115 min,"Crime, Mystery, Thriller",7.3
512,tt8233874,Extra Ordinary,R,94 min,"Comedy, Fantasy, Horror",6.3
513,tt4698684,Hunt for the Wilderpeople,PG-13,101 min,"Adventure, Comedy, Drama",7.9
514,tt1045658,Silver Linings Playbook,R,122 min,"Comedy, Drama, Romance",7.7
515,tt3361792,Tolkien,PG-13,112 min,"Biography, Drama, History",6.8
516,tt3099498,Tusk,R,102 min,"Comedy, Drama, Horror",5.3
517,tt5977276,The Aftermath,R,108 min,"Drama, Romance, War",6.3
518,tt5052474,Sicario: Day of the Soldado,R,122 min,"Action, Crime, Drama",7.1
519,tt1502407,Halloween,R,106 min,"Horror, Thriller",6.6
520,tt1974419,The Neon Demon,R,117 min,"Horror, Thriller",6.2
521,tt4481414,Gifted,PG-13,101 min,Drama,7.6
522,tt1371111,Cloud Atlas,R,172 min,"Action, Drama, Mystery",7.4
523,tt5093026,Papillon,R,133 min,"Adventure, Biography, Crime",7.2
524,tt4034228,Manchester by the Sea,R,137 min,Drama,7.8
525,tt5792656,Running with the Devil,R,100 min,"Crime, Drama, Thriller",5.4
526,tt3741834,Lion,PG-13,118 min,"Biography, Drama",8.0
527,tt6491178,Dragged Across Concrete,R,159 min,"Action, Crime, Drama",7.0
528,tt3631112,The Girl on the Train,R,112 min,"Crime, Drama, Mystery",6.5
529,tt0790636,Dallas Buyers Club,R,117 min,"Biography, Drama",8.0
530,tt3183660,Fantastic Beasts and Where to Find Them,PG-13,132 min,"Adventure, Family, Fantasy",7.3
531,tt1430132,The Wolverine,PG-13,126 min,"Action, Adventure, Sci-Fi",6.7
532,tt1242432,I Spit on Your Grave,R,108 min,"Horror, Thriller",6.3
533,tt1288558,Evil Dead,R,91 min,"Fantasy, Horror, Thriller",6.5
534,tt1981128,Geostorm,PG-13,109 min,"Action, Sci-Fi, Thriller",5.3
535,tt6511932,The Beach Bum,R,95 min,Comedy,5.5
536,tt6193408,A Shaun the Sheep Movie: Farmageddon,G,86 min,"Animation, Adventure, Comedy",6.9
537,tt10481868,Black Christmas,PG-13,92 min,"Horror, Mystery, Thriller",3.2
538,tt2872732,Lucy,R,89 min,"Action, Sci-Fi, Thriller",6.4
539,tt1937149,The Body,NaN,108 min,"Mystery, Thriller",7.6
540,tt4465564,Fifty Shades Darker,R,118 min,"Drama, Romance",4.6
541,tt5848272,Ralph Breaks the Internet,PG,112 min,"Animation, Adventure, Comedy",7.1
542,tt1637725,Ted,R,106 min,Comedy,6.9
543,tt6149154,Waiting for the Barbarians,NaN,112 min,Drama,6.1
544,tt6418918,Little Woods,R,105 min,"Crime, Drama, Western",6.1
545,tt3731562,Kong: Skull Island,PG-13,118 min,"Action, Adventure, Fantasy",6.6
546,tt0478970,Ant-Man,PG-13,117 min,"Action, Adventure, Comedy",7.3
547,tt0803096,Warcraft,PG-13,123 min,"Action, Adventure, Fantasy",6.8
548,tt3717490,Power Rangers,PG-13,124 min,"Action, Adventure, Sci-Fi",5.9
549,tt5140878,Annabelle: Creation,R,109 min,"Horror, Mystery, Thriller",6.5
550,tt8663516,Child's Play,R,90 min,"Horror, Sci-Fi",5.8
551,tt2719848,Everest,PG-13,121 min,"Action, Adventure, Biography",7.1
552,tt3450958,War for the Planet of the Apes,PG-13,140 min,"Action, Adventure, Drama",7.4
553,tt2557490,A Million Ways to Die in the West,R,116 min,"Comedy, Western",6.1
554,tt1014759,Alice in Wonderland,PG,108 min,"Adventure, Family, Fantasy",6.4
555,tt3387542,The Forest,PG-13,93 min,"Horror, Mystery, Thriller",4.8
556,tt3717252,Underworld: Blood Wars,R,91 min,"Action, Drama, Fantasy",5.8
557,tt1228705,Iron Man 2,PG-13,124 min,"Action, Adventure, Sci-Fi",7.0
558,tt1179056,A Nightmare on Elm Street,R,95 min,"Crime, Drama, Horror",5.2
559,tt1959563,The Hitman's Bodyguard,R,118 min,"Action, Comedy, Thriller",6.9
560,tt3521126,The Disaster Artist,R,104 min,"Biography, Comedy, Drama",7.4
561,tt2400463,The Invitation,Not Rated,100 min,"Drama, Horror, Mystery",6.6
562,tt2053463,Side Effects,R,106 min,"Crime, Drama, Mystery",7.1
563,tt4686844,The Death of Stalin,R,107 min,"Comedy, Drama, History",7.2
564,tt1499658,Horrible Bosses,R,98 min,"Comedy, Crime",6.9
565,tt7313348,Them That Follow,R,98 min,"Drama, Thriller",5.3
566,tt4560436,Mile 22,R,94 min,"Action, Thriller",6.1
567,tt1454468,Gravity,PG-13,91 min,"Drama, Sci-Fi, Thriller",7.7
568,tt5814060,The Nun,R,96 min,"Horror, Mystery, Thriller",5.3
569,tt1091191,Lone Survivor,R,121 min,"Action, Biography, Drama",7.5
570,tt6535880,Haunt,R,92 min,"Horror, Thriller",6.3
571,tt1502712,Fantastic Four,PG-13,100 min,"Action, Adventure, Drama",4.3
572,tt0815236,She's Out of My League,R,104 min,"Comedy, Romance",6.4
573,tt7335104,Goldie,Unrated,88 min,Drama,5.2
574,tt5462602,The Big Sick,R,120 min,"Comedy, Drama, Romance",7.5
575,tt5104604,Isle of Dogs,PG-13,101 min,"Animation, Adventure, Comedy",7.9
576,tt6107548,Late Night,R,102 min,"Comedy, Drama",6.5
577,tt7772580,The Perfection,TV-MA,90 min,"Drama, Horror, Thriller",6.1
578,tt3513498,The Lego Movie 2: The Second Part,PG,107 min,"Animation, Action, Adventure",6.6
579,tt1860242,The Highwaymen,R,132 min,"Biography, Crime, Drama",6.9
580,tt3799694,The Nice Guys,R,116 min,"Action, Comedy, Crime",7.4
581,tt1298650,Pirates of the Caribbean: On Stranger Tides,PG-13,136 min,"Action, Adventure, Fantasy",6.6
582,tt1979320,Rush,R,123 min,"Biography, Drama, Sport",8.1
583,tt1596343,Fast Five,PG-13,130 min,"Action, Adventure, Thriller",7.3
584,tt1389072,Downsizing,R,135 min,"Drama, Sci-Fi",5.7
585,tt2980516,The Theory of Everything,PG-13,123 min,"Biography, Drama, Romance",7.7
586,tt0800320,Clash of the Titans,PG-13,106 min,"Action, Adventure, Fantasy",5.8
587,tt5862166,The Poison Rose,R,98 min,"Mystery, Thriller",4.6
588,tt1270798,X: First Class,PG-13,131 min,"Action, Adventure, Sci-Fi",7.7
589,tt4334266,The Bad Batch,R,118 min,"Drama, Horror, Romance",5.3
590,tt8820590,T-34,TV-14,139 min,"Action, War",6.5
591,tt2709768,The Secret Life of Pets,PG,87 min,"Animation, Adventure, Comedy",6.5
592,tt4287320,The Circle,PG-13,110 min,"Drama, Sci-Fi, Thriller",5.3
593,tt5164432,"Love, Simon",PG-13,110 min,"Comedy, Drama, Romance",7.6
594,tt3640424,Allied,R,124 min,"Action, Drama, Romance",7.1
595,tt8372298,Swallow,R,94 min,"Drama, Horror, Thriller",6.8
596,tt1504320,The King's Speech,R,118 min,"Biography, Drama, History",8.0
597,tt2094766,Assassin's Creed,PG-13,115 min,"Action, Adventure, Sci-Fi",5.7
598,tt4731136,A Cure for Wellness,R,146 min,"Drama, Fantasy, Horror",6.4
599,tt1981115,Thor: The Dark World,PG-13,112 min,"Action, Adventure, Fantasy",6.9
600,tt1591095,Insidious,PG-13,103 min,"Horror, Mystery, Thriller",6.8
601,tt5314450,Burden,R,117 min,Drama,6.0
602,tt3707106,By the Sea,R,122 min,"Drama, Romance",5.3
603,tt1210166,Moneyball,PG-13,133 min,"Biography, Drama, Sport",7.6
604,tt8378126,Queen of Hearts,NaN,127 min,Drama,7.2
605,tt2140507,The Current War,PG-13,102 min,"Biography, Drama, History",6.5
606,tt3766354,The Equalizer 2,R,121 min,"Action, Crime, Thriller",6.7
607,tt1951264,The Hunger Games: Catching Fire,PG-13,146 min,"Action, Adventure, Sci-Fi",7.5
608,tt4651520,Bad Moms,R,100 min,Comedy,6.2
609,tt7734218,Stuber,R,93 min,"Action, Comedy, Crime",6.1
610,tt1179933,10 Cloverfield Lane,PG-13,103 min,"Drama, Horror, Mystery",7.2
611,tt2404311,The Family,R,111 min,"Comedy, Crime, Thriller",6.3
612,tt6866224,The Hummingbird Project,R,111 min,"Drama, Thriller",6.2
613,tt7320482,8: A South African Horror Story,NaN,100 min,Horror,4.9
614,tt2403021,The Green Inferno,R,100 min,"Adventure, Horror",5.3
615,tt1791528,Inherent Vice,R,148 min,"Comedy, Crime, Drama",6.7
616,tt10009030,Snatchers,R,96 min,"Comedy, Horror, Sci-Fi",5.4
617,tt3892172,Leave No Trace,PG,109 min,Drama,7.2
618,tt2316411,Enemy,R,91 min,"Drama, Mystery, Thriller",6.9
619,tt5177088,The Girl in the Spider's Web,R,115 min,"Action, Crime, Drama",6.1
620,tt7985692,After the Wedding,PG-13,112 min,Drama,6.1
621,tt2854926,Tag,R,100 min,Comedy,6.5
622,tt1390411,In the Heart of the Sea,PG-13,122 min,"Action, Adventure, Biography",6.9
623,tt1655441,The Age of Adaline,PG-13,112 min,"Drama, Fantasy, Romance",7.2
624,tt1289401,Ghostbusters,PG-13,116 min,"Action, Comedy, Fantasy",5.2
625,tt0970179,Hugo,PG,126 min,"Drama, Family, Fantasy",7.5
626,tt2005151,War Dogs,R,114 min,"Biography, Comedy, Crime",7.1
627,tt2312718,Homefront,R,100 min,"Action, Thriller",6.5
628,tt8745960,Daniel Isn't Real,Not Rated,100 min,"Horror, Thriller",6.0
629,tt0490215,Silence,R,161 min,"Drama, History",7.2
630,tt1133985,Green Lantern,PG-13,114 min,"Action, Adventure, Sci-Fi",5.5
631,tt2121382,Force Majeure,R,120 min,"Comedy, Drama",7.3
632,tt4971344,The Sisters Brothers,R,122 min,"Crime, Drama, Western",7.0
633,tt1727776,Scouts Guide to the Zombie Apocalypse,R,93 min,"Action, Comedy, Horror",6.3
634,tt3861390,Dumbo,PG,112 min,"Adventure, Family, Fantasy",6.3
635,tt2229499,Don Jon,R,90 min,"Comedy, Drama, Romance",6.5
636,tt10228168,Hatsukoi,TV-MA,108 min,"Comedy, Crime, Romance",7.0
637,tt2639336,Greta,R,98 min,"Drama, Mystery, Thriller",6.0
638,tt9425078,Verotika,NaN,90 min,"Comedy, Horror",2.6
639,tt3852042,Full Count,NaN,110 min,"Drama, Fantasy, Sport",5.5
640,tt5442430,Life,R,104 min,"Horror, Sci-Fi, Thriller",6.6
641,tt4669788,On the Basis of Sex,PG-13,120 min,"Biography, Drama",7.0
642,tt5688932,Sorry to Bother You,R,112 min,"Comedy, Fantasy, Sci-Fi",6.9
643,tt1817273,The Place Beyond the Pines,R,140 min,"Crime, Drama, Thriller",7.3
644,tt1250777,Kick-Ass,R,117 min,"Action, Adventure, Comedy",7.6
645,tt1212450,Lawless,R,116 min,"Crime, Drama",7.3
646,tt3235888,It Follows,R,100 min,"Horror, Mystery, Thriller",6.8
647,tt5073620,Below Her Mouth,Not Rated,94 min,"Drama, Romance",5.5
648,tt7241926,Tell It to the Bees,TV-MA,108 min,"Drama, Romance",6.0
649,tt5649144,The Florida Project,R,111 min,Drama,7.6
